	x
1447	NODE_31251_length_915_cov_19.741972_g19087_i0
1448	NODE_14485_length_1681_cov_21.876068_g9028_i0
1449	NODE_34849_length_792_cov_42.236315_g21532_i0
1450	NODE_3783_length_2848_cov_27.255615_g2440_i0
1451	NODE_34426_length_806_cov_65.899083_g21220_i0
1452	NODE_41155_length_605_cov_15.395018_g26389_i0
1453	NODE_21482_length_1309_cov_101.718799_g13112_i1
1454	NODE_5458_length_2520_cov_14.605975_g3196_i1
1455	NODE_243_length_5548_cov_41.113896_g161_i0
1456	NODE_17901_length_1488_cov_19.151557_g11077_i0
1457	NODE_41935_length_583_cov_65.000000_g27061_i0
1458	NODE_18053_length_1480_cov_87.605428_g1786_i3
1459	NODE_3107_length_3028_cov_42.428476_g1998_i0
1460	NODE_16657_length_1556_cov_42.641110_g10356_i0
1461	NODE_34553_length_802_cov_33.383399_g18244_i1
1462	NODE_153_length_6034_cov_23.096478_g109_i0
1463	NODE_28540_length_1014_cov_121.031926_g17382_i0
1464	NODE_8908_length_2105_cov_12.698836_g5653_i0
1465	NODE_324_length_5235_cov_82.018683_g220_i0
1466	NODE_38445_length_683_cov_110.531250_g5849_i3
1467	NODE_32212_length_881_cov_46.601432_g19712_i0
1468	NODE_8650_length_2131_cov_25.041667_g5488_i0
1469	NODE_54490_length_325_cov_17.209220_g39280_i0
1470	NODE_18599_length_1451_cov_34.580966_g11488_i0
1471	NODE_14333_length_1692_cov_7.239539_g8930_i0
1472	NODE_12361_length_1826_cov_31.850252_g7754_i0
1473	NODE_9469_length_2053_cov_25.860199_g6010_i0
1474	NODE_12581_length_1809_cov_31.578709_g2603_i2
1475	NODE_3513_length_2911_cov_16.797420_g2257_i0
1476	NODE_7427_length_2262_cov_18.259126_g4741_i0
1477	NODE_6124_length_2424_cov_50.010920_g2909_i1
1478	NODE_1715_length_3563_cov_27.688352_g1119_i0
1479	NODE_28318_length_1023_cov_16.551020_g17252_i0
1480	NODE_83882_length_163_cov_4.116667_g68672_i0
1481	NODE_66_length_7235_cov_51.913098_g39_i1
1482	NODE_3083_length_3037_cov_25.666333_g1984_i0
1483	NODE_7886_length_2213_cov_15.781106_g5017_i0
1484	NODE_2381_length_3264_cov_23.826141_g1536_i0
1485	NODE_25918_length_1118_cov_25.207442_g14022_i1
1486	NODE_2176_length_3354_cov_17.575959_g1404_i0
1487	NODE_14089_length_1708_cov_43.502102_g8790_i0
1488	NODE_2098_length_3381_cov_22.398143_g1120_i1
1489	NODE_7303_length_2276_cov_28.747873_g4426_i1
1490	NODE_3229_length_2988_cov_52.939219_g1264_i4
1491	NODE_7869_length_2214_cov_33.070014_g4251_i1
1492	NODE_1135_length_3917_cov_60.204956_g615_i1
1493	NODE_727_length_4320_cov_24.787234_g482_i0
1494	NODE_3207_length_2993_cov_21.658305_g1642_i1
1495	NODE_11513_length_1886_cov_29.449810_g1739_i4
1496	NODE_12023_length_1850_cov_79.494743_g4639_i3
1497	NODE_3719_length_2860_cov_21.130635_g2396_i0
1498	NODE_5765_length_2476_cov_85.595561_g3674_i1
1499	NODE_31469_length_907_cov_377.298611_g16918_i2
1500	NODE_4046_length_2786_cov_73.293474_g877_i2
1501	NODE_15770_length_1605_cov_46.332266_g9802_i0
1502	NODE_36620_length_738_cov_41.923741_g22828_i0
1503	NODE_39664_length_647_cov_18.062914_g25173_i0
1504	NODE_26482_length_1095_cov_18.651141_g16161_i0
1505	NODE_27660_length_1050_cov_35.750745_g14654_i3
1506	NODE_49521_length_403_cov_16.536111_g34318_i0
1507	NODE_4611_length_2667_cov_23.959604_g152_i4
1508	NODE_11590_length_1880_cov_34.203048_g6948_i1
1509	NODE_43696_length_537_cov_26.838057_g28639_i0
1510	NODE_25725_length_1125_cov_42.142329_g4242_i9
1511	NODE_2777_length_3124_cov_17.369036_g1795_i0
1512	NODE_30087_length_955_cov_60.509868_g18159_i1
1513	NODE_14444_length_1684_cov_45.203534_g152_i5
1514	NODE_7871_length_2214_cov_20.234454_g5007_i0
1515	NODE_1721_length_3560_cov_17.571794_g1124_i0
1516	NODE_44781_length_510_cov_30.364026_g29652_i0
1517	NODE_3914_length_2818_cov_16.305225_g2526_i0
1518	NODE_11514_length_1886_cov_25.411286_g5935_i1
1519	NODE_12066_length_1848_cov_26.821053_g4878_i1
1520	NODE_4776_length_2633_cov_122.080695_g3071_i0
1521	NODE_1740_length_3552_cov_16.337703_g681_i1
1522	NODE_91415_length_150_cov_1.747664_g76205_i0
1523	NODE_8469_length_2149_cov_21.500475_g5376_i0
1524	NODE_1848_length_3485_cov_23.404416_g1204_i0
1525	NODE_2342_length_3279_cov_14.038628_g1511_i0
1526	NODE_26719_length_1086_cov_59.466922_g7276_i3
1527	NODE_2424_length_3246_cov_33.541367_g1567_i0
1528	NODE_91204_length_150_cov_5.869159_g75994_i0
1529	NODE_17539_length_1509_cov_10.360164_g10862_i0
1530	NODE_14311_length_1693_cov_29.602424_g8919_i0
1531	NODE_41_length_8204_cov_27.397378_g28_i0
