	logFC	logCPM	PValue	FDR
NODE_10074_length_2002_cov_64.302195_g6363_i0	-1.39046431258481	4.89516899153308	0.000417794302077654	0.00441946036380244
NODE_10925_length_1934_cov_54.633527_g6884_i0	-1.52884138860014	4.50339619943143	0.000424745722888921	0.00448201442711253
NODE_60546_length_263_cov_4.295455_g45336_i0	1.51332613476905	4.66528657510476	0.000424745722888921	0.00448201442711253
NODE_35139_length_783_cov_29.035135_g21735_i0	-1.50243865884547	4.47272711300072	0.000424745722888921	0.00448201442711253
NODE_24465_length_1177_cov_140.372134_g14947_i0	-1.49977728609838	4.67925568756571	0.000424745722888921	0.00448201442711253
NODE_22252_length_1275_cov_27.959416_g13664_i0	1.75475976721539	4.54414949971836	0.000428832059875277	0.00452237179626711
NODE_13720_length_1731_cov_200.401659_g8567_i0	-1.17780845934491	6.98976929878467	0.000430424448542109	0.00453639531672751
NODE_29707_length_970_cov_297.529666_g18125_i0	-1.16069006656597	7.24402920146781	0.000431117866770608	0.00454093294548505
NODE_7781_length_2223_cov_77.232569_g3754_i2	-1.40304882247579	4.91645600196679	0.000431983343925077	0.00454727622362083
NODE_17070_length_1534_cov_28.374245_g10587_i0	1.36239024131163	6.03049600637522	0.000434371521450378	0.00456724985761077
NODE_16477_length_1565_cov_464.779238_g5689_i2	-1.17141106522891	7.12899605717189	0.000434409604958579	0.00456724985761077
NODE_10733_length_1949_cov_42.356768_g6763_i0	-1.60882891104497	4.20366580833664	0.000435185584765453	0.00457122139736746
NODE_35063_length_785_cov_114.781671_g21683_i0	-1.172887285366	7.54034279796326	0.000435316614488218	0.00457122139736746
NODE_92288_length_149_cov_2.160377_g77078_i0	1.86833248131702	4.61095395254926	0.000436448192660577	0.00458031961119004
NODE_37179_length_721_cov_49.753687_g23258_i0	-1.65073777675156	4.13763993037638	0.000454852485416826	0.00477056577601108
NODE_7866_length_2215_cov_10.496777_g5004_i0	1.63385514045444	4.60374954432613	0.000456060260903475	0.00478033067163024
NODE_25378_length_1140_cov_24.084777_g15496_i0	1.34947123904103	5.49232961270558	0.00045828463801886	0.00480073307285493
NODE_34425_length_806_cov_71.965924_g21219_i0	1.2111718809122	7.14419250287131	0.000460939216039968	0.0048226917128252
NODE_28245_length_1025_cov_177.250509_g17204_i0	-1.21069170229322	6.38059543113328	0.000460939216039968	0.0048226917128252
NODE_31163_length_918_cov_694.384000_g14670_i1	-1.11722891931808	8.47761007252191	0.000462168964764098	0.00483263117272097
NODE_9197_length_2077_cov_66.424779_g5835_i0	-1.53414558676426	4.52558797226718	0.000466322358031169	0.00487311095742917
NODE_45013_length_504_cov_6.702820_g29874_i0	1.7576697649555	4.20127401081547	0.00047085674300275	0.00491752078514481
NODE_50599_length_384_cov_110.296188_g35392_i0	1.19326956129076	6.64397772383851	0.000474108242180045	0.0049484868733644
NODE_3963_length_2807_cov_53.013748_g2556_i0	-1.5979737814104	4.37381415255647	0.000476311547670278	0.00496548320727604
NODE_37089_length_723_cov_101.342647_g19808_i1	-1.54942706975577	4.72396363584921	0.000476311547670278	0.00496548320727604
NODE_4837_length_2622_cov_3335.171384_g186_i5	-1.68013552933027	4.59714760502283	0.000480030070665185	0.00499821545549754
NODE_24749_length_1166_cov_18.013357_g15109_i0	-1.65038517420346	4.10597459383528	0.000480030070665185	0.00499821545549754
NODE_1885_length_3468_cov_50.880584_g1229_i0	-1.48848152860875	4.61181261642663	0.000481005884716118	0.00500535882685917
NODE_38448_length_683_cov_75.735938_g24211_i0	1.18591791508817	6.39714664026034	0.000482485557683172	0.00501288058607598
NODE_38387_length_685_cov_12.174455_g24157_i0	1.51523873066829	4.64427598540508	0.000482635151989387	0.00501288058607598
NODE_10351_length_1978_cov_86.350904_g6533_i0	1.18448265987642	6.8307930534163	0.000482840432480061	0.00501288058607598
NODE_3192_length_2997_cov_32.553825_g2052_i0	1.28043763831194	6.29846444747249	0.000483143794834267	0.00501288058607598
NODE_21353_length_1315_cov_102.801887_g13112_i0	-1.29008783609232	5.41640143268892	0.000483179702200794	0.00501288058607598
NODE_22743_length_1254_cov_31.552436_g13929_i0	1.37408522295085	5.81040203419066	0.000484865707974336	0.0050273530849632
NODE_39017_length_666_cov_17.203852_g24648_i0	1.41418863231186	5.24582268313709	0.000486592666240597	0.00503920966225424
NODE_11080_length_1921_cov_22.725240_g6533_i1	1.40639437288635	5.14238254073834	0.000486592666240597	0.00503920966225424
NODE_32023_length_888_cov_33.984615_g19596_i0	-1.33031787861356	5.81877177775422	0.000488455566808803	0.00505547121692946
NODE_25827_length_1121_cov_65.628015_g15772_i0	1.21048287137174	6.39145083296228	0.000493155502695508	0.00510105877458814
NODE_8801_length_2115_cov_46.211390_g5582_i0	-1.44938289232749	4.67795476934576	0.000494221444558786	0.00510902527427198
NODE_3962_length_2807_cov_343.879884_g2307_i1	1.10720165842264	8.66560765806313	0.000501339538730905	0.00517950908614692
NODE_10464_length_1969_cov_281.922118_g6596_i0	-1.14956045793383	7.18803904160383	0.000501868399706285	0.00518187372177308
NODE_10263_length_1985_cov_19.437693_g6475_i0	1.42882222097053	4.98490279033649	0.000507107403766271	0.00523283948187489
NODE_29460_length_981_cov_677.765458_g17967_i0	-1.1045480940586	8.50841681990303	0.000507695564915084	0.00523578100796606
NODE_4333_length_2725_cov_133.347129_g2458_i1	-1.34651124961302	5.28407404488012	0.000509280762372598	0.005248995160635
NODE_24064_length_1193_cov_53.327826_g5687_i1	-1.51063523928668	4.68899374235259	0.00051390689095295	0.00529351677657797
NODE_13315_length_1759_cov_12.640443_g8320_i0	1.57529549085316	5.5032231097976	0.000514951109917907	0.00529488144661426
NODE_29341_length_986_cov_12.568399_g17891_i0	1.5296794842167	4.73776906711724	0.000514951109917907	0.00529488144661426
NODE_45722_length_487_cov_639.157658_g30564_i0	-1.29510322210497	5.2288917240536	0.000514958945832578	0.00529488144661426
NODE_28778_length_1005_cov_189.250520_g16217_i1	-1.17837458983116	6.50149726970855	0.000517040141694692	0.00531311802952653
NODE_7239_length_2283_cov_7.660268_g4630_i0	1.78483480742883	4.08815320298423	0.00051759875422378	0.00531569612393673
NODE_42046_length_580_cov_23.750466_g27158_i0	1.42845379064577	5.94276705009992	0.000519670033545734	0.00533379688619668
NODE_23589_length_1216_cov_74.034101_g14225_i1	1.31722702125847	5.9250120573648	0.000530269725017009	0.00543935821255571
NODE_12518_length_1814_cov_82.147939_g7856_i0	1.18358842614053	6.76692823367014	0.000533002388715985	0.00546414436954299
NODE_11442_length_1892_cov_24.437534_g7214_i0	1.3796232189341	5.55804022340033	0.000539421032210922	0.00552338998838854
NODE_22691_length_1256_cov_57.258038_g13896_i0	-1.366432551377	4.88843387198137	0.000539421032210922	0.00552338998838854
NODE_10540_length_1964_cov_22.868298_g6647_i0	1.42897172898521	5.26769849227091	0.000543852494890428	0.00556546682271164
NODE_9000_length_2097_cov_91.496592_g733_i2	-1.37389048723957	5.38332562640326	0.00054929217266629	0.00561780520464032
NODE_8655_length_2131_cov_11.943966_g5490_i0	1.59968894404998	4.53384443798591	0.000550440024599929	0.00562621360055572
NODE_36454_length_742_cov_43.769671_g20460_i1	1.71864175106753	4.17103115042773	0.000555756712367076	0.00567719778203954
NODE_6948_length_2317_cov_182.548373_g4438_i0	-1.36150752845317	5.03077096570202	0.000558943709584083	0.00570637921947722
NODE_23685_length_1212_cov_40.414885_g14460_i0	1.64698311912945	4.93850481607658	0.000560829675317728	0.00572225151295832
NODE_39541_length_651_cov_24.906250_g25075_i0	1.33710888707762	5.74308370845589	0.000565934186802181	0.005770471460737
NODE_26059_length_1111_cov_83.202247_g5053_i1	1.20348484247957	6.51218395200767	0.000566589578881748	0.005770471460737
NODE_44054_length_528_cov_233.136082_g28969_i0	-1.40013611961442	4.93507670982733	0.000566825990783121	0.005770471460737
NODE_40986_length_610_cov_57.828924_g26245_i0	1.20774754400406	6.26867596870267	0.000566891864586702	0.005770471460737
NODE_24270_length_1185_cov_440.003503_g14816_i0	-1.11678960442553	7.74507782636872	0.000568839831660608	0.00578689001890774
NODE_36687_length_736_cov_55.603175_g22884_i0	-1.43644757126268	4.68153667375842	0.000571267300531893	0.00580816441988694
NODE_20302_length_1364_cov_29.880394_g12500_i0	1.31903954518789	5.79867669676396	0.000573854259281274	0.00583103439695572
NODE_8010_length_2198_cov_22.432483_g5090_i0	1.32441508434009	5.70145124908656	0.000581620225939665	0.00590647135971886
NODE_26264_length_1103_cov_82.366038_g16038_i0	-1.48707102828756	4.5078112668807	0.000585024605712459	0.00593755290192539
NODE_31977_length_890_cov_8.559622_g19566_i0	1.64439327459073	4.486595940811	0.000588436332250144	0.00596733939299786
NODE_27119_length_1070_cov_129.724440_g11543_i3	-1.36829101158722	5.02763770380608	0.000588650360406874	0.00596733939299786
NODE_22208_length_1277_cov_168.213128_g13634_i0	-1.217266885786	6.12566477725243	0.000590183610444984	0.00597937342335874
NODE_43471_length_542_cov_231.212425_g28433_i0	-1.19362991086817	6.1904079392836	0.000598809991165743	0.00606321441230777
NODE_38585_length_679_cov_71.099057_g15305_i2	-1.58493084275107	4.23707774832267	0.000614868649741795	0.00621852520822001
NODE_23157_length_1235_cov_29.781879_g14163_i0	-1.5808718265116	4.20144383619128	0.000614868649741795	0.00621852520822001
NODE_18474_length_1457_cov_129.370580_g1216_i9	-1.48012199292913	4.77815322412141	0.000616675631383984	0.00623315088152542
NODE_14048_length_1710_cov_120.492501_g8762_i0	-1.22609992439442	5.91745014316736	0.000618820353133894	0.00625117121639467
NODE_36218_length_749_cov_27.092068_g22524_i0	1.40026450876479	4.80088458146883	0.000622265826054403	0.00628230267636689
NODE_10006_length_2007_cov_403.296843_g3703_i1	-1.12454238582154	7.31659096797026	0.000625303894552472	0.00630928707622629
NODE_10525_length_1965_cov_24.395942_g6635_i0	1.69246928638279	4.5196439950883	0.000626984378503732	0.00632255000249472
NODE_25104_length_1151_cov_233.431408_g3991_i4	-1.36358848272583	5.27317759825413	0.000629093304236271	0.00634011536603113
NODE_95226_length_146_cov_2.203883_g80016_i0	1.46355758835235	5.22445051830926	0.000631711250412938	0.0063615366551534
NODE_20666_length_1345_cov_83.986175_g12709_i0	-1.29255279443989	5.42039025583115	0.000631955360671717	0.0063615366551534
NODE_50538_length_385_cov_13.991228_g35331_i0	1.50265147821167	4.59133751146529	0.000632747090562167	0.00636209152640913
NODE_45161_length_500_cov_59.829322_g30019_i0	-1.4913232398416	4.54960583601927	0.000632747090562167	0.00636209152640913
NODE_28221_length_1026_cov_89.572737_g17196_i0	1.14066722946371	8.49975173164524	0.000633486786091939	0.00636582358519614
NODE_24133_length_1191_cov_11.032230_g14734_i0	1.24528590784783	6.58279781326599	0.000634610216917469	0.00637340516687928
NODE_1416_length_3731_cov_85.202549_g628_i1	-1.31472901522798	5.44090613373623	0.000636771073256944	0.00639139077248138
NODE_98613_length_120_cov_4.701299_g83403_i0	-1.1533059270161	6.95438290977835	0.00063829335878687	0.00640241173763507
NODE_21241_length_1319_cov_138.862069_g11216_i2	-1.27945639293998	5.50977384960949	0.000638610363780551	0.00640241173763507
NODE_12291_length_1830_cov_106.352546_g7716_i0	-1.21628140345206	6.0602700378273	0.00063923839903325	0.00640499078010461
NODE_37068_length_724_cov_24.770925_g23177_i0	1.62095009639298	4.68512883234521	0.000640152688550927	0.0064104333576978
NODE_38784_length_673_cov_416.677778_g22176_i2	1.1865562862115	6.88776143082087	0.000652339241040957	0.00652868369046437
NODE_5129_length_2573_cov_277.049802_g1573_i1	-1.1298537626169	7.07970733496059	0.00065516402119608	0.00655315767350381
NODE_43444_length_543_cov_313.204000_g28407_i0	-1.11174251752468	7.54568569681116	0.000658834931704111	0.00658606169575047
NODE_98505_length_127_cov_102.735294_g83295_i0	1.10020533554715	8.08063851626928	0.000659588866330737	0.00658915195983883
NODE_9691_length_2034_cov_76.685585_g1596_i3	-1.63968425509788	4.09032267096288	0.000660057529788471	0.00658915195983883
NODE_20867_length_1336_cov_58.948956_g12824_i0	1.43617104864664	5.13249677065181	0.000660288412786906	0.00658915195983883
NODE_9829_length_2022_cov_138.773623_g6218_i0	-1.20969044001419	5.95626117923512	0.000661289594463587	0.00659533282607622
NODE_19811_length_1388_cov_172.350929_g4850_i3	-1.59246866350513	4.23296773971742	0.000664320916430838	0.00661792359309475
NODE_16031_length_1590_cov_94.730446_g3110_i2	-1.58064860580162	4.26226054969401	0.000664320916430838	0.00661792359309475
NODE_22703_length_1255_cov_182.850660_g6969_i1	-1.18192764893796	6.28381263516433	0.000664708463865775	0.00661796772611954
NODE_20780_length_1340_cov_167.720123_g2367_i3	-1.17597686118486	6.41744060185527	0.000667726925434049	0.00664419061632936
NODE_4861_length_2618_cov_127.985631_g1963_i1	-1.2877634920068	5.37457468581621	0.000680782621738116	0.00677020092567888
NODE_15689_length_1610_cov_20.862795_g9756_i0	1.46386866863719	5.08637350439204	0.00068653392006916	0.00682346774181512
NODE_42802_length_559_cov_10.395349_g27822_i0	1.52923315082495	4.71294023030756	0.00068741023638747	0.00682629205118496
NODE_30330_length_946_cov_60.088594_g18522_i0	-1.25672370616082	5.6537222883801	0.00068760843863968	0.00682629205118496
NODE_45954_length_481_cov_31.481735_g30786_i0	1.3618981136469	5.56652189309245	0.000688391520566952	0.00683014079625131
NODE_16581_length_1560_cov_136.083718_g3216_i2	-1.29224442446716	5.53331963504113	0.000694254027004437	0.00688435365239647
NODE_41808_length_586_cov_115.904236_g26955_i0	1.14131834856786	7.02669408721341	0.000701916474652024	0.00695634261797995
NODE_197_length_5792_cov_115.974952_g132_i0	1.47464398864689	5.28958007420292	0.000703087405057118	0.00696395174022744
NODE_53228_length_342_cov_7.193980_g38018_i0	1.76729528432537	4.21936042034873	0.00070434107247171	0.00696837782696239
NODE_14646_length_1670_cov_10.553780_g9134_i0	1.71685272712328	4.33930823318658	0.00070434107247171	0.00696837782696239
NODE_37251_length_719_cov_222.989645_g999_i5	-1.25689987717258	5.60159556581454	0.000709558707018854	0.00701598002578345
NODE_12546_length_1812_cov_19.355003_g7872_i0	1.38629786721182	5.27707622341246	0.000711943209949398	0.00703150772365117
NODE_48254_length_429_cov_14.932642_g33056_i0	1.37591791228792	5.37929083350246	0.000711943209949398	0.00703150772365117
NODE_21895_length_1292_cov_12.825460_g13442_i0	1.44326500157991	4.78635926308319	0.000718997614677549	0.00709712274053713
NODE_27915_length_1039_cov_92.622490_g17018_i0	-1.30550451179961	5.45012906040547	0.000721584059923621	0.00711858540897809
NODE_7101_length_2300_cov_25326.999557_g4541_i0	-1.21358250255967	5.47486515502693	0.000726584479103546	0.00716382436759969
NODE_36030_length_755_cov_36.519663_g22400_i0	-1.52496980601761	4.2225126597263	0.000730513052806918	0.0071946461150113
NODE_23873_length_1202_cov_114.805867_g12375_i1	1.12239694283218	7.37940419582003	0.000730543550175397	0.0071946461150113
NODE_979_length_4040_cov_121.860395_g653_i0	-1.42627803276222	4.49757597958438	0.000734290839561415	0.00722743017811048
NODE_4481_length_2695_cov_89.767345_g2649_i1	-1.26103917790006	5.62578800614143	0.000737279897035121	0.00724859017722521
NODE_40634_length_620_cov_221.540728_g25966_i0	-1.24910954732989	5.57021754062926	0.000737279897035121	0.00724859017722521
NODE_59809_length_269_cov_4.765487_g44599_i0	1.75252854938222	4.42566042720057	0.000744858833797349	0.00731893714164699
NODE_31331_length_912_cov_144.128884_g8039_i4	-1.41533285203904	4.77651269576252	0.000748992846425685	0.0073487824182179
NODE_7257_length_2281_cov_41.780608_g4641_i0	-1.6006664453838	4.25611585430044	0.000749555487137943	0.0073487824182179
NODE_66932_length_220_cov_28.203390_g51722_i0	1.27537842232314	5.75765221655342	0.000749597928731037	0.0073487824182179
NODE_40985_length_610_cov_62.624339_g26244_i0	-1.27231524556509	5.53143410181184	0.000749597928731037	0.0073487824182179
NODE_25729_length_1125_cov_14.016636_g15709_i0	1.47818383417177	4.54605540890024	0.000750610339170362	0.00735036451180772
NODE_38584_length_679_cov_130.278302_g20630_i1	-1.46846546420415	4.66041136642272	0.000750610339170362	0.00735036451180772
NODE_26134_length_1108_cov_647.692958_g14075_i1	1.06077793862931	9.62989524969775	0.00075468735423782	0.00738610161875587
NODE_13767_length_1728_cov_73.949555_g8595_i0	-1.37007621366598	5.00023408468981	0.000757128793880774	0.007404092741137
NODE_8563_length_2139_cov_155.424618_g3071_i1	-1.10140383631758	7.68197313857488	0.000757382880258717	0.007404092741137
NODE_5864_length_2461_cov_158.113317_g3761_i0	-1.20220391416878	5.95360548666564	0.000758968849521885	0.00741540039968385
NODE_27552_length_1054_cov_28.597428_g16787_i0	1.30672301785074	5.65244505341621	0.000760681605456814	0.00742793332541606
NODE_16481_length_1565_cov_81.580815_g4192_i1	-1.42875111751276	4.63458748081684	0.0007631287492886	0.00744761921763349
NODE_9527_length_2048_cov_44.918703_g5461_i1	1.24905425592049	5.95714901194272	0.000764544961821238	0.0074572273690006
NODE_42366_length_571_cov_60.464015_g27428_i0	1.26296501438027	5.36713853828056	0.00077515065086054	0.00755640651408858
